ballx	ballz	joint0	joint1	joint2
8.138230323791504	12.199858665466309	92.0	78.0	116.0
18.14712905883789	8.158856391906738	85.0	55.0	41.0
2.8086652755737305	19.45823097229004	19.0	109.0	98.0
13.812530517578125	5.4852094650268555	91.0	72.0	43.0
6.350818634033203	15.301433563232422	81.0	103.0	111.0
16.68454933166504	7.545085906982422	95.0	27.0	82.0
5.411116600036621	18.74199676513672	31.0	98.0	97.0
1.5657119750976562	20.874420166015625	18.0	106.0	115.0
12.5352144241333	12.256786346435547	84.0	37.0	119.0
18.75345230102539	20.292198181152344	46.0	77.0	5.0
14.009828567504883	24.028339385986328	24.0	72.0	40.0
6.533292770385742	29.24693489074707	1.0	6.0	117.0
20.940908432006836	18.299991607666016	70.0	12.0	67.0
10.236352920532227	33.366424560546875	16.0	22.0	57.0
16.322389602661133	25.43187713623047	30.0	69.0	18.0
1.8400239944458008	20.6710205078125	22.0	108.0	114.0
7.145854473114014	23.49190902709961	21.0	50.0	118.0
6.579602241516113	16.101829528808594	65.0	97.0	107.0
10.632312774658203	20.079925537109375	15.0	117.0	13.0
5.108954429626465	7.879693508148193	93.0	118.0	41.0
16.64069175720215	24.843265533447266	44.0	19.0	77.0
17.314638137817383	23.230937957763672	41.0	47.0	50.0
6.945001125335693	8.676538467407227	99.0	86.0	88.0
4.901341438293457	22.901086807250977	13.0	67.0	116.0
13.426856994628906	27.541994094848633	24.0	42.0	62.0
13.420256614685059	27.21375274658203	16.0	82.0	10.0
7.013819694519043	8.956642150878906	86.0	103.0	61.0
6.427048206329346	9.065540313720703	110.0	87.0	94.0
10.156124114990234	17.029151916503906	39.0	88.0	72.0
7.808028221130371	22.187223434448242	0.0	78.0	83.0
20.54037094116211	20.60146713256836	54.0	55.0	18.0
5.774012565612793	16.97810173034668	45.0	104.0	92.0
11.406410217285156	28.413166046142578	12.0	56.0	52.0
5.321733474731445	14.062446594238281	114.0	118.0	103.0
13.06850814819336	6.720658779144287	111.0	29.0	104.0
6.13189697265625	15.964316368103027	88.0	113.0	114.0
12.757447242736816	35.21113967895508	33.0	0.0	40.0
12.295356750488281	8.462217330932617	96.0	40.0	106.0
12.687646865844727	29.923328399658203	20.0	39.0	54.0
10.05086612701416	34.063262939453125	1.0	34.0	39.0
9.538564682006836	2.596073865890503	106.0	94.0	21.0
11.747882843017578	9.749345779418945	66.0	120.0	1.0
11.568395614624023	24.792320251464844	20.0	57.0	72.0
4.893577575683594	12.114516258239746	79.0	119.0	67.0
9.325495719909668	2.707606792449951	108.0	94.0	23.0
22.277936935424805	25.641204833984375	67.0	3.0	26.0
17.220516204833984	4.624449729919434	94.0	76.0	3.0
13.609851837158203	13.271930694580078	73.0	45.0	101.0
9.15385627746582	33.3466682434082	4.0	21.0	63.0
23.896244049072266	12.711479187011719	89.0	22.0	25.0
10.287321090698242	37.82258224487305	32.0	3.0	8.0
8.939312934875488	6.08890962600708	119.0	68.0	84.0
15.553292274475098	16.225786209106445	45.0	103.0	3.0
4.425515174865723	15.967138290405273	68.0	120.0	91.0
7.764451503753662	30.469636917114258	16.0	1.0	107.0
8.557172775268555	23.756397247314453	11.0	66.0	85.0
10.160868644714355	20.8240966796875	14.0	102.0	38.0
2.592045783996582	19.37184715270996	35.0	117.0	104.0
15.854718208312988	23.625431060791016	40.0	35.0	73.0
18.687908172607422	19.995689392089844	47.0	70.0	18.0
20.81624984741211	16.801925659179688	72.0	17.0	66.0
22.30061149597168	26.07097625732422	67.0	5.0	19.0
17.517112731933594	8.578850746154785	79.0	77.0	17.0
7.053184986114502	16.063602447509766	36.0	111.0	64.0
11.12222671508789	18.988174438476562	29.0	88.0	59.0
10.680412292480469	25.324941635131836	27.0	28.0	106.0
8.37966537475586	22.457685470581055	13.0	77.0	79.0
15.864455223083496	13.537251472473145	61.0	71.0	50.0
22.60300636291504	23.314512252807617	66.0	15.0	28.0
12.519174575805664	27.278413772583008	7.0	79.0	21.0
14.405585289001465	14.854705810546875	67.0	41.0	99.0
12.126129150390625	33.64067459106445	22.0	24.0	42.0
22.901992797851562	8.925289154052734	94.0	40.0	8.0
18.1908016204834	12.461771011352539	66.0	79.0	16.0
10.173455238342285	37.70466232299805	30.0	3.0	15.0
16.60748291015625	7.149349212646484	111.0	6.0	99.0
10.710485458374023	30.404348373413086	19.0	20.0	80.0
18.526342391967773	15.984230041503906	73.0	11.0	92.0
9.052645683288574	8.552299499511719	92.0	76.0	86.0
4.5057830810546875	19.372337341308594	52.0	109.0	117.0
6.5095624923706055	11.506792068481445	118.0	92.0	110.0
12.610931396484375	29.407865524291992	2.0	78.0	5.0
21.025854110717773	20.732011795043945	59.0	35.0	38.0
11.62423038482666	26.339202880859375	21.0	43.0	79.0
6.227458953857422	8.938529968261719	103.0	89.0	91.0
14.003071784973145	13.264243125915527	54.0	98.0	26.0
15.244121551513672	21.846088409423828	31.0	79.0	30.0
14.349082946777344	17.300893783569336	38.0	103.0	13.0
10.57768440246582	7.578993797302246	112.0	46.0	109.0
9.347763061523438	29.148035049438477	10.0	32.0	84.0
4.986227035522461	7.545799255371094	94.0	120.0	36.0
22.578014373779297	17.36160659790039	79.0	2.0	59.0
18.395435333251953	16.729360580444336	59.0	50.0	54.0
4.3707733154296875	18.702096939086914	44.0	107.0	107.0
11.421564102172852	20.091854095458984	22.0	96.0	41.0
19.712318420410156	20.18160629272461	66.0	2.0	82.0
18.4108829498291	6.134067535400391	90.0	71.0	7.0
11.182205200195312	5.879876613616943	101.0	54.0	86.0
9.1905517578125	35.02544021606445	0.0	26.0	42.0
13.92221450805664	22.041601181030273	32.0	61.0	64.0
4.328891277313232	17.959291458129883	6.0	120.0	65.0
14.329007148742676	2.842349052429199	100.0	73.0	23.0
6.784129619598389	23.806427001953125	12.0	59.0	105.0
17.596881866455078	5.565927505493164	113.0	20.0	74.0
23.939788818359375	8.424521446228027	108.0	22.0	10.0
5.050429821014404	15.92677116394043	76.0	116.0	100.0
9.596166610717773	38.1652946472168	32.0	0.0	7.0
12.63801383972168	31.14311981201172	15.0	63.0	13.0
19.02689552307129	22.287437438964844	48.0	45.0	41.0
17.685039520263672	19.95564079284668	53.0	35.0	71.0
12.149737358093262	32.0034065246582	14.0	61.0	11.0
13.519800186157227	25.556055068969727	18.0	81.0	22.0
11.547184944152832	25.554433822631836	20.0	51.0	75.0
14.391955375671387	20.459325790405273	41.0	52.0	77.0
15.427267074584961	13.6986722946167	77.0	23.0	108.0
24.632658004760742	11.85230827331543	95.0	23.0	7.0
6.114951133728027	13.697380065917969	78.0	104.0	94.0
12.906999588012695	11.20328426361084	61.0	105.0	21.0
11.962900161743164	5.2049641609191895	91.0	85.0	36.0
6.783860206604004	11.769730567932129	87.0	95.0	94.0
11.81043815612793	17.741779327392578	43.0	71.0	81.0
6.660636901855469	9.558531761169434	120.0	85.0	100.0
12.895139694213867	35.94941711425781	35.0	3.0	24.0
10.898713111877441	14.089129447937012	43.0	120.0	17.0
12.092463493347168	32.71227264404297	27.0	4.0	68.0
9.527196884155273	22.562225341796875	23.0	60.0	94.0
4.596970558166504	16.371055603027344	55.0	116.0	89.0
11.212533950805664	5.314661502838135	108.0	53.0	84.0
14.30295181274414	12.494118690490723	67.0	65.0	70.0
9.551019668579102	11.708442687988281	90.0	63.0	118.0
9.127824783325195	14.561439514160156	72.0	73.0	113.0
12.163107872009277	3.893015146255493	94.0	98.0	6.0
6.186477184295654	9.479894638061523	90.0	103.0	70.0
6.353053569793701	10.829304695129395	118.0	91.0	105.0
8.484798431396484	21.59798812866211	29.0	59.0	110.0
17.887088775634766	7.812936782836914	88.0	47.0	52.0
15.3214111328125	30.459861755371094	32.0	25.0	47.0
5.883411884307861	15.883726119995117	36.0	118.0	63.0
16.253992080688477	22.866018295288086	33.0	73.0	26.0
7.498462677001953	32.26453399658203	5.0	4.0	92.0
6.196837425231934	17.536781311035156	80.0	114.0	120.0
11.034899711608887	20.618385314941406	33.0	62.0	90.0
17.20182991027832	16.173215866088867	51.0	85.0	17.0
5.283519744873047	17.147228240966797	57.0	107.0	103.0
22.28141212463379	15.53076171875	75.0	30.0	39.0
7.666267395019531	28.52029800415039	11.0	21.0	106.0
17.517112731933594	8.578850746154785	79.0	77.0	17.0
14.117199897766113	24.421552658081055	24.0	70.0	40.0
15.162215232849121	3.6453561782836914	109.0	46.0	57.0
3.31666898727417	20.92283058166504	23.0	94.0	117.0
15.841970443725586	18.654727935791016	47.0	58.0	63.0
11.046713829040527	30.5212459564209	0.0	45.0	52.0
5.83101224899292	5.676709175109863	109.0	101.0	50.0
11.666801452636719	32.39033508300781	1.0	58.0	15.0
19.51595115661621	29.304418563842773	52.0	11.0	28.0
5.90719747543335	18.717390060424805	12.0	111.0	64.0
18.696422576904297	20.613189697265625	46.0	68.0	19.0
19.467994689941406	6.594026565551758	92.0	53.0	25.0
13.044820785522461	7.725314617156982	77.0	101.0	15.0
19.235225677490234	17.235488891601562	68.0	18.0	79.0
14.566734313964844	10.639372825622559	67.0	89.0	31.0
17.979799270629883	17.870166778564453	49.0	78.0	18.0
18.802257537841797	20.413362503051758	58.0	21.0	74.0
8.25151252746582	5.740397930145264	104.0	76.0	75.0
8.346990585327148	26.14780616760254	4.0	44.0	97.0
15.050572395324707	9.005592346191406	96.0	16.0	109.0
14.92945671081543	8.416321754455566	100.0	10.0	113.0
12.041481971740723	33.988853454589844	28.0	2.0	58.0
10.386819839477539	7.098643779754639	116.0	50.0	103.0
15.345756530761719	19.45490837097168	47.0	48.0	77.0
24.399690628051758	21.9648380279541	83.0	4.0	0.0
13.678481101989746	13.821120262145996	77.0	30.0	117.0
7.897627830505371	7.627959251403809	107.0	73.0	94.0
7.607769012451172	38.662933349609375	24.0	2.0	16.0
24.063669204711914	17.397485733032227	80.0	17.0	26.0
19.27301597595215	23.09340476989746	48.0	42.0	39.0
11.068248748779297	6.125835418701172	119.0	49.0	94.0
22.0301456451416	18.425003051757812	66.0	38.0	29.0
11.782495498657227	14.481738090515137	50.0	91.0	56.0
14.890913009643555	4.6883745193481445	106.0	36.0	75.0
10.169539451599121	35.00275421142578	3.0	44.0	15.0
22.365737915039062	20.76448631286621	70.0	8.0	49.0
15.03403091430664	24.370037078857422	26.0	75.0	26.0
7.7236433029174805	20.525480270385742	29.0	72.0	105.0
5.297179698944092	18.070987701416016	57.0	105.0	112.0
11.318361282348633	5.417280197143555	90.0	90.0	34.0
25.050559997558594	11.615522384643555	118.0	3.0	16.0
4.206103324890137	18.52589225769043	56.0	116.0	108.0
8.973913192749023	21.17569923400879	16.0	86.0	69.0
9.29332160949707	7.085123062133789	101.0	64.0	93.0
13.011367797851562	15.301312446594238	48.0	86.0	53.0
13.4722318649292	26.98771858215332	16.0	88.0	1.0
20.80177116394043	28.313718795776367	60.0	4.0	24.0
9.578176498413086	22.817283630371094	12.0	80.0	65.0
7.855200290679932	3.622255325317383	107.0	96.0	34.0
19.62795639038086	23.84229850769043	55.0	14.0	61.0
11.938806533813477	5.644855499267578	86.0	107.0	3.0
7.641385078430176	20.47257423400879	27.0	75.0	101.0
6.609574317932129	20.802682876586914	33.0	71.0	120.0
7.105971336364746	4.760957717895508	118.0	93.0	50.0
15.721942901611328	2.2134671211242676	113.0	71.0	10.0
14.650819778442383	7.340743064880371	114.0	13.0	109.0
21.501882553100586	12.630380630493164	82.0	26.0	51.0
15.38861083984375	13.025421142578125	63.0	70.0	55.0
10.08462142944336	13.320653915405273	47.0	119.0	25.0
13.083578109741211	11.594173431396484	59.0	107.0	17.0
12.875670433044434	16.953289031982422	55.0	52.0	98.0
16.321197509765625	25.790376663208008	34.0	46.0	47.0
8.255537033081055	25.65701675415039	21.0	28.0	118.0
15.7813720703125	13.799761772155762	79.0	15.0	112.0
15.20831298828125	34.654869079589844	40.0	16.0	4.0
4.570572376251221	18.865201950073242	40.0	103.0	107.0
9.409235954284668	5.6388397216796875	115.0	66.0	81.0
14.975164413452148	18.566272735595703	57.0	28.0	103.0
17.71045684814453	24.80136489868164	50.0	8.0	78.0
13.274514198303223	9.67689037322998	83.0	55.0	85.0
5.642027854919434	11.84411334991455	103.0	102.0	102.0
5.8902974128723145	15.811483383178711	39.0	116.0	67.0
19.51214599609375	27.342899322509766	52.0	10.0	46.0
9.240560531616211	13.716217041015625	73.0	75.0	106.0
13.550712585449219	6.218180179595947	85.0	88.0	25.0
19.571266174316406	6.837532997131348	119.0	7.0	73.0
16.054306030273438	24.648574829101562	40.0	29.0	73.0
8.425202369689941	11.243429183959961	65.0	110.0	49.0
12.546639442443848	29.86130142211914	8.0	77.0	3.0
11.550870895385742	1.9732049703598022	119.0	92.0	7.0
12.587852478027344	21.62886619567871	19.0	104.0	13.0
8.772063255310059	3.475426197052002	99.0	110.0	5.0
14.261425018310547	34.23540496826172	34.0	12.0	30.0
7.591940402984619	3.868864059448242	111.0	96.0	37.0
12.301535606384277	21.27125358581543	38.0	46.0	97.0
19.044811248779297	17.111331939697266	54.0	82.0	1.0
5.4612884521484375	9.570882797241211	84.0	119.0	48.0
12.749855041503906	10.01972770690918	78.0	67.0	75.0
9.30465316772461	15.152169227600098	42.0	105.0	55.0
11.454991340637207	26.289011001586914	7.0	68.0	50.0
8.215255737304688	11.581048965454102	65.0	108.0	55.0
15.285743713378906	13.979516983032227	61.0	65.0	63.0
10.24084758758545	7.428511142730713	115.0	50.0	106.0
11.025321006774902	31.627422332763672	20.0	17.0	72.0
16.74016761779785	32.403465270996094	42.0	12.0	27.0
13.99544620513916	5.718043327331543	116.0	31.0	91.0
7.11025857925415	8.421754837036133	113.0	80.0	95.0
11.073972702026367	19.41132926940918	24.0	96.0	46.0
14.516975402832031	11.482394218444824	61.0	108.0	2.0
15.485950469970703	18.602636337280273	39.0	87.0	26.0
4.929957389831543	13.62801742553711	68.0	120.0	71.0
15.381714820861816	2.862302541732788	100.0	72.0	16.0
19.542755126953125	20.734905242919922	56.0	31.0	57.0
12.728691101074219	29.054107666015625	14.0	70.0	20.0
11.119365692138672	18.89566421508789	23.0	107.0	30.0
17.50160789489746	11.554098129272461	67.0	88.0	7.0
8.403949737548828	17.830747604370117	18.0	120.0	33.0
12.117098808288574	11.989296913146973	58.0	102.0	34.0
11.787313461303711	9.487468719482422	71.0	97.0	38.0
13.552581787109375	22.341293334960938	42.0	28.0	102.0
5.612555980682373	20.523561477661133	20.0	86.0	101.0
14.205058097839355	26.714279174804688	20.0	76.0	17.0
6.361497402191162	7.686919212341309	96.0	99.0	64.0
13.67596435546875	7.842385292053223	91.0	48.0	84.0
13.848311424255371	20.379016876220703	28.0	94.0	24.0
4.693133354187012	9.368322372436523	117.0	105.0	77.0
12.026296615600586	11.535253524780273	87.0	41.0	118.0
5.7279887199401855	4.292665958404541	111.0	119.0	11.0
9.32997989654541	29.995899200439453	16.0	18.0	91.0
7.441990852355957	8.203166961669922	93.0	91.0	73.0
12.9876708984375	6.138615131378174	115.0	34.0	97.0
3.597059726715088	19.177167892456055	12.0	109.0	86.0
3.82667875289917	19.517127990722656	3.0	105.0	89.0
6.746878147125244	15.40299129486084	66.0	97.0	102.0
16.643213272094727	7.716281414031982	92.0	35.0	75.0
13.851799964904785	23.47832489013672	30.0	54.0	67.0
18.959287643432617	8.364766120910645	83.0	67.0	17.0
7.8007683753967285	15.295892715454102	43.0	107.0	65.0
10.104850769042969	34.46532440185547	1.0	37.0	31.0
23.32769775390625	22.536312103271484	69.0	22.0	12.0
4.804381370544434	19.027626037597656	2.0	108.0	77.0
6.157283782958984	8.096861839294434	114.0	90.0	83.0
24.790969848632812	12.862058639526367	93.0	25.0	2.0
2.4060699939727783	19.633743286132812	34.0	117.0	106.0
18.002582550048828	15.031533241271973	70.0	29.0	81.0
18.591880798339844	28.872480392456055	45.0	22.0	33.0
13.443192481994629	19.687973022460938	34.0	76.0	56.0
18.466907501220703	17.91390609741211	56.0	49.0	53.0
8.594736099243164	12.997493743896484	59.0	102.0	65.0
19.029333114624023	20.664552688598633	62.0	7.0	83.0
8.088560104370117	22.22126579284668	28.0	54.0	116.0
10.727836608886719	19.116361618041992	40.0	64.0	96.0
5.355828285217285	9.112176895141602	118.0	98.0	83.0
19.70108413696289	20.22756004333496	51.0	61.0	20.0
14.443113327026367	17.317657470703125	39.0	97.0	22.0
19.633663177490234	6.0165486335754395	116.0	16.0	62.0
11.387664794921875	26.807384490966797	23.0	32.0	89.0
10.397394180297852	18.26964569091797	21.0	120.0	16.0
16.47073745727539	2.3943495750427246	114.0	68.0	9.0
16.149696350097656	16.9460391998291	56.0	49.0	74.0
7.489045143127441	19.705610275268555	40.0	72.0	117.0
16.47336196899414	5.669229984283447	96.0	44.0	59.0
15.553607940673828	25.219623565673828	33.0	45.0	57.0
14.552765846252441	6.545863151550293	95.0	44.0	77.0
21.284608840942383	8.171822547912598	95.0	26.0	44.0
7.503582000732422	23.725990295410156	10.0	62.0	97.0
7.598123073577881	20.837013244628906	14.0	89.0	76.0
9.30825424194336	36.812862396240234	20.0	12.0	33.0
12.5476655960083	15.023076057434082	52.0	79.0	67.0
8.360391616821289	28.630836486816406	20.0	4.0	116.0
21.759374618530273	9.71166706085205	86.0	56.0	4.0
12.566747665405273	29.30384063720703	18.0	47.0	50.0
18.22972869873047	18.520111083984375	67.0	5.0	96.0
13.17473316192627	21.16403579711914	40.0	44.0	93.0
15.964776992797852	13.95510196685791	61.0	66.0	56.0
20.97795867919922	5.122921943664551	114.0	35.0	24.0
23.849729537963867	11.598030090332031	94.0	13.0	33.0
4.976473331451416	18.000972747802734	1.0	119.0	61.0
20.627885818481445	10.153984069824219	88.0	26.0	56.0
9.662439346313477	21.748361587524414	11.0	91.0	54.0
10.490352630615234	25.860624313354492	14.0	58.0	71.0
10.401374816894531	29.9749698638916	3.0	39.0	66.0
14.384653091430664	33.32539367675781	28.0	37.0	12.0
11.344398498535156	19.93416404724121	20.0	105.0	28.0
6.4783430099487305	13.826318740844727	114.0	107.0	116.0
13.762462615966797	18.658254623413086	56.0	30.0	111.0
19.166248321533203	14.304828643798828	81.0	3.0	93.0
4.785121917724609	18.96024513244629	20.0	104.0	87.0
8.134849548339844	15.286060333251953	67.0	83.0	109.0
16.306039810180664	30.21640968322754	36.0	23.0	43.0
16.36767578125	15.193434715270996	51.0	97.0	6.0
19.1230411529541	3.6343724727630615	104.0	50.0	17.0
5.089199066162109	5.1254730224609375	112.0	116.0	25.0
19.43287467956543	16.368894577026367	71.0	17.0	79.0
8.301570892333984	38.13536071777344	24.0	1.0	25.0
20.115970611572266	21.00362777709961	53.0	48.0	31.0
8.469594955444336	11.642838478088379	92.0	74.0	114.0
21.649032592773438	7.675249099731445	111.0	5.0	57.0
10.806448936462402	14.686798095703125	70.0	58.0	114.0
18.46172523498535	3.1852245330810547	112.0	57.0	11.0
18.32660484313965	30.40740394592285	50.0	1.0	40.0
17.626197814941406	25.529821395874023	38.0	48.0	35.0
4.149866580963135	10.419696807861328	119.0	112.0	77.0
8.39561653137207	20.027315139770508	37.0	66.0	112.0
14.395438194274902	22.328975677490234	51.0	4.0	116.0
13.757091522216797	21.511795043945312	33.0	62.0	66.0
6.517201900482178	11.005748748779297	78.0	108.0	67.0
16.747573852539062	6.506259918212891	107.0	12.0	91.0
11.481828689575195	6.399073600769043	86.0	90.0	38.0
12.46175479888916	11.828279495239258	72.0	66.0	83.0
11.846168518066406	5.210805892944336	116.0	49.0	84.0
8.175439834594727	15.358489036560059	45.0	102.0	70.0
20.18362045288086	28.46054458618164	55.0	10.0	28.0
5.638113975524902	17.065025329589844	47.0	104.0	95.0
14.84781265258789	5.116054058074951	100.0	41.0	72.0
15.306496620178223	2.2292447090148926	106.0	69.0	17.0
12.830928802490234	10.208549499511719	66.0	102.0	24.0
13.494950294494629	11.942461013793945	81.0	39.0	107.0
10.443554878234863	12.058238983154297	58.0	105.0	43.0
13.04450798034668	4.376259803771973	120.0	48.0	73.0
20.6977596282959	17.389326095581055	75.0	1.0	79.0
20.778459548950195	21.530593872070312	55.0	44.0	27.0
17.794567108154297	23.28697967529297	49.0	22.0	72.0
17.942134857177734	22.568618774414062	45.0	43.0	52.0
9.00290298461914	8.668725967407227	97.0	68.0	99.0
6.343908309936523	21.508569717407227	2.0	82.0	92.0
19.997602462768555	9.321683883666992	83.0	56.0	25.0
15.574100494384766	20.772676467895508	54.0	15.0	104.0
14.088438034057617	24.57685661315918	44.0	3.0	109.0
4.441140651702881	7.6878581047058105	103.0	109.0	58.0
11.821293830871582	31.685884475708008	5.0	58.0	21.0
11.563507080078125	30.607452392578125	6.0	52.0	40.0
10.592262268066406	23.13909912109375	23.0	58.0	86.0
6.190255641937256	14.157323837280273	120.0	112.0	113.0
23.969009399414062	13.907695770263672	88.0	14.0	33.0
13.54709243774414	21.394577026367188	33.0	62.0	68.0
17.220108032226562	7.489680290222168	106.0	1.0	99.0
6.200623512268066	13.91920280456543	109.0	110.0	113.0
9.55140495300293	35.24304962158203	0.0	33.0	30.0
24.797752380371094	12.3717041015625	99.0	2.0	26.0
20.765220642089844	29.079954147338867	60.0	14.0	0.0
12.427347183227539	9.13680648803711	87.0	55.0	90.0
10.302814483642578	27.729366302490234	0.0	48.0	72.0
5.7694478034973145	39.06333923339844	18.0	5.0	17.0
4.971630573272705	16.482677459716797	41.0	115.0	79.0
17.69681167602539	14.103395462036133	61.0	71.0	34.0
18.326261520385742	29.373899459838867	42.0	32.0	20.0
12.437236785888672	10.755735397338867	69.0	84.0	56.0
9.374342918395996	4.289121150970459	105.0	75.0	61.0
18.728702545166016	3.6683695316314697	118.0	46.0	27.0
16.747737884521484	23.919343948364258	51.0	3.0	93.0
7.5295820236206055	11.374908447265625	100.0	81.0	116.0
18.537466049194336	27.709184646606445	50.0	4.0	58.0
13.535505294799805	8.084880828857422	84.0	66.0	64.0
17.60785484313965	2.866440534591675	116.0	59.0	15.0
14.867929458618164	15.8092679977417	55.0	62.0	70.0
21.18047332763672	22.422985076904297	60.0	21.0	45.0
11.277758598327637	33.976314544677734	26.0	0.0	64.0
17.051271438598633	24.297786712646484	42.0	33.0	63.0
16.933624267578125	6.869912624359131	89.0	55.0	47.0
7.549476623535156	14.967741012573242	40.0	116.0	52.0
19.810823440551758	11.786359786987305	76.0	50.0	40.0
17.880773544311523	32.37138366699219	50.0	7.0	13.0
15.405194282531738	23.36203384399414	29.0	75.0	28.0
16.885486602783203	17.27910614013672	46.0	95.0	2.0
6.030004978179932	18.22881507873535	27.0	102.0	83.0
13.127861022949219	15.982138633728027	48.0	78.0	63.0
15.286449432373047	16.30600357055664	46.0	88.0	30.0
9.657892227172852	4.525265216827393	93.0	110.0	7.0
9.935325622558594	4.081155776977539	96.0	97.0	24.0
11.934194564819336	10.62393569946289	90.0	42.0	115.0
11.69007396697998	9.282560348510742	88.0	57.0	94.0
16.80076789855957	22.86505889892578	34.0	80.0	10.0
18.399446487426758	3.075444459915161	118.0	63.0	1.0
13.640241622924805	5.607710838317871	120.0	34.0	90.0
16.00558090209961	13.428901672363281	83.0	6.0	117.0
11.652000427246094	35.48789596557617	21.0	39.0	3.0
8.866876602172852	34.56584930419922	1.0	20.0	54.0
11.20431137084961	32.862876892089844	0.0	49.0	26.0
17.560165405273438	20.400732040405273	45.0	59.0	43.0
17.323837280273438	23.171607971191406	39.0	56.0	39.0
6.105039596557617	19.49948501586914	18.0	97.0	83.0
19.46071434020996	13.462913513183594	74.0	36.0	61.0
13.90121078491211	18.57258415222168	50.0	46.0	93.0
18.405851364135742	13.97402572631836	61.0	85.0	5.0
20.397207260131836	16.876455307006836	74.0	7.0	78.0
9.742805480957031	24.293508529663086	4.0	68.0	72.0
10.765443801879883	21.200336456298828	2.0	110.0	19.0
8.550773620605469	36.315982818603516	12.0	26.0	30.0
14.31898021697998	26.138151168823242	20.0	88.0	0.0
10.346179962158203	6.169333457946777	85.0	108.0	16.0
5.347409725189209	16.259567260742188	48.0	111.0	85.0
9.595623970031738	32.560081481933594	13.0	25.0	64.0
12.479698181152344	19.473051071166992	24.0	113.0	7.0
4.276661396026611	19.569820404052734	28.0	99.0	105.0
15.759713172912598	14.541563987731934	77.0	13.0	114.0
5.472823619842529	16.24039077758789	40.0	114.0	75.0
15.152138710021973	3.0173611640930176	118.0	54.0	44.0
22.707822799682617	20.60511016845703	67.0	26.0	28.0
9.094268798828125	6.752308368682861	84.0	112.0	21.0
5.987593650817871	12.477129936218262	109.0	102.0	108.0
14.903646469116211	18.826738357543945	56.0	28.0	103.0
8.470988273620605	8.975582122802734	79.0	103.0	51.0
14.786870956420898	24.002954483032227	39.0	28.0	86.0
6.444030284881592	27.02254295349121	9.0	24.0	120.0
5.343939304351807	7.688667297363281	103.0	99.0	70.0
14.263799667358398	34.31074523925781	33.0	17.0	24.0
3.9468517303466797	18.50394058227539	44.0	112.0	103.0
10.653725624084473	20.69230842590332	0.0	120.0	5.0
12.81148910522461	16.257585525512695	43.0	88.0	51.0
6.897689342498779	37.55632019042969	9.0	15.0	32.0
8.615066528320312	3.288322925567627	115.0	92.0	34.0
14.533432006835938	13.429581642150879	56.0	88.0	37.0
23.719717025756836	22.334226608276367	74.0	10.0	18.0
9.833765029907227	8.395421981811523	103.0	51.0	114.0
19.943923950195312	18.674837112426758	68.0	9.0	78.0
6.359884262084961	7.384207725524902	118.0	89.0	78.0
8.142658233642578	17.120040893554688	22.0	120.0	37.0
25.268991470336914	12.302842140197754	117.0	3.0	10.0
15.712549209594727	6.255571365356445	94.0	46.0	65.0
17.335235595703125	21.674057006835938	45.0	45.0	58.0
23.41983413696289	19.79308319091797	70.0	35.0	8.0
24.47362518310547	13.471084594726562	91.0	15.0	23.0
12.363544464111328	18.478797912597656	40.0	70.0	76.0
7.835546493530273	10.46510124206543	105.0	74.0	117.0
8.103951454162598	30.96295166015625	0.0	13.0	93.0
20.146198272705078	22.7614688873291	49.0	58.0	9.0
24.817760467529297	17.80862045288086	85.0	11.0	15.0
13.304237365722656	12.731475830078125	71.0	56.0	90.0
23.038103103637695	22.64141082763672	66.0	31.0	5.0
21.34152603149414	21.7396297454834	64.0	12.0	54.0
13.100227355957031	23.130680084228516	28.0	58.0	69.0
6.411398410797119	7.149293422698975	119.0	89.0	76.0
17.642547607421875	20.529512405395508	41.0	86.0	1.0
10.73910140991211	20.197546005249023	17.0	106.0	30.0
13.935264587402344	30.133054733276367	20.0	60.0	17.0
2.6547720432281494	19.61042022705078	36.0	116.0	107.0
9.166621208190918	32.50550842285156	4.0	21.0	70.0
5.9004225730896	22.219886779785156	18.0	69.0	112.0
11.466100692749023	5.458874702453613	87.0	109.0	2.0
17.690406799316406	22.33705711364746	39.0	71.0	18.0
19.00462532043457	28.3265323638916	50.0	9.0	45.0
6.637270927429199	9.300816535949707	94.0	94.0	81.0
1.9566245079040527	19.532642364501953	22.0	115.0	101.0
14.494308471679688	8.12629508972168	76.0	97.0	11.0
7.724809646606445	7.707098960876465	98.0	82.0	82.0
5.044538497924805	13.584321975708008	97.0	115.0	97.0
16.946975708007812	3.4220969676971436	114.0	46.0	42.0
17.055944442749023	18.57081413269043	59.0	26.0	88.0
11.847066879272461	28.890230178833008	5.0	60.0	41.0
12.30561351776123	17.221908569335938	33.0	106.0	26.0
13.742364883422852	7.425809860229492	98.0	32.0	99.0
7.242241382598877	14.268723487854004	73.0	93.0	102.0
20.83844757080078	18.894176483154297	60.0	45.0	33.0
10.197896957397461	16.772296905517578	34.0	101.0	52.0
19.884408950805664	19.788034439086914	64.0	13.0	73.0
10.601259231567383	32.41262435913086	4.0	38.0	47.0
8.705450057983398	14.784406661987305	60.0	86.0	93.0
13.805375099182129	34.26694107055664	28.0	33.0	10.0
24.47296714782715	15.119064331054688	86.0	20.0	18.0
22.115734100341797	23.437915802001953	65.0	10.0	39.0
11.693713188171387	9.242674827575684	78.0	80.0	63.0
